HIP, HD, RAdeg, DEdeg, RAhms, DEdms, Plx(mas), e_Plx(mas), distance_Plx(pc), Vmag, MV, MV_error, VTmag, MVt, MVt_error, B_menos_V(mag), BT_menos_VT(mag)
39064,"65430",119.89092254,20.84521031,7,20,43.21,0.96,23.1428,7.68,5.857921331556152,0.04825171493169966,7.761,5.938921331556151,0.04825171493169966,0.833,0.981
67795,\N,208.30948996,-38.34974431,13,-38,43.23,5.22,23.1321,12.51,10.688926177668261,0.26348977945920016,\N,\N,\N,1.5,\N
101150,"340345",307.54486771,26.84310641,20,26,43.24,4.37,23.1267,9.69,7.869428426406364,0.22020910210810962,10.101,8.280428426406365,0.22020910210811007,1.34,1.475
59748,\N,183.78772789,48.7327013,12,48,43.25,2,23.1214,10.55,8.729930559004167,0.10048657663819505,10.679,8.858930559004166,0.10048657663819505,1.412,1.653
29432,"42618",93.00187959,6.78369045,6,6,43.26,0.87,23.116,6.85,5.030432575515364,0.0436762771974295,6.936,5.116432575515364,0.0436762771974295,0.642,0.706
20222,\N,64.99806964,36.48758798,4,36,43.27,7.18,23.1107,11.46,9.640934475993625,0.3636857212835558,\N,\N,\N,1.45,\N
8275,"10853",26.66124423,12.41195514,1,12,43.37,1.38,23.0574,8.91,7.095947110743811,0.06911791253497723,9.062,7.2479471107438105,0.06911791253497723,1.044,1.193
110712,"212168",336.46260706,-75.01571925,22,-75,43.39,0.96,23.0468,6.12,4.306948250646059,0.048051481002823415,6.181,4.367948250646059,0.048051481002823415,0.599,0.664
3008,\N,9.56400804,52.33242473,0,52,43.4,1.94,23.0415,10.48,8.667448647562555,0.09713054508164198,10.681,8.868448647562554,0.09713054508164021,1.424,1.337
1692,"1690",5.3054923,-8.28117086,0,-8,43.42,33.05,23.0309,9.19,7.378449095592007,2.1692808344997223,9.315,7.503449095592007,2.1692808344997223,1.354,1.617
56242,"100180",172.93809402,14.3649637,11,14,43.42,1.1,23.0309,6.27,4.458449095592007,0.0550237415888537,6.328,4.516449095592007,0.0550237415888537,0.57,0.637
60970,\N,187.47891094,36.44537349,12,36,43.42,3.62,23.0309,11.91,10.098449095592008,0.18146060248598594,\N,\N,\N,0.8,\N
102119,"196998",310.42430115,-22.32105628,20,-22,43.42,1.48,23.0309,9.83,8.018449095592008,0.07404478718499607,10.034,8.222449095592008,0.07404478718499607,1.121,1.414
53580,\N,164.41310433,69.59647402,10,69,43.43,1.45,23.0256,10.28,8.468949146811145,0.07252603500430865,10.446,8.634949146811145,0.07252603500430865,1.352,1.605
1349,"1273",4.22329974,-52.6515923,0,-52,43.45,1.19,23.015,6.84,5.029948903923428,0.059486733033069505,6.925,5.114948903923429,0.059486733033069505,0.655,0.694
8486,"11131",27.34762392,-10.70331596,1,-10,43.47,4.48,23.0044,6.72,4.910948200954186,0.22458844079674156,6.785,4.9759482009541856,0.22458844079674156,0.654,0.711
101574,\N,308.78125264,-51.1477873,20,-51,43.51,8.83,22.9832,12.14,10.332945416463586,0.44688657374922336,\N,\N,\N,1.44,\N
46417,\N,141.98394716,80.5812919,9,80,43.54,1.05,22.9674,9.27,7.464442123525378,0.052376853150231995,9.396,7.59044212352538,0.052376853150231995,1.205,1.432
55031,\N,168.98525455,-48.69069347,11,-48,43.57,35.81,22.9516,12.3,10.49593779967877,2.5246234332823905,\N,\N,\N,\N,\N
100356,\N,305.29564138,-51.79129012,20,-51,43.57,2.85,22.9516,10.21,8.405937799678771,0.14224341697799137,10.555,8.75093779967877,0.14224341697799137,1.594,1.493
104137,\N,316.48462631,4.42842441,21,4,43.63,4.58,22.92,12.13,10.328926064934102,0.22879023317421954,\N,\N,\N,1.548,\N
3143,\N,9.99346024,-44.25267874,0,-44,43.64,2.59,22.9148,11.41,9.609423709581522,0.12902682995655557,\N,\N,\N,1.476,\N
89805,"167425",274.91699348,-63.88589103,18,-63,43.64,0.72,22.9148,6.17,4.369423709581522,0.035829560458022325,6.243,4.442423709581522,0.035829560458022325,0.584,0.637
76267,"139006",233.67162293,26.71491041,15,26,43.65,0.79,22.9095,2.22,0.41992124020794375,0.03930470890755,2.217,0.41692124020794363,0.03930470890755,0.032,0.035
111983,"214731",340.24422375,-46.20194769,22,-46,43.65,1.3,22.9095,9.14,7.339921240207945,0.0646907035063049,9.256,7.455921240207944,0.0646907035063049,1.044,1.241
56284,\N,173.07873348,-16.96813919,11,-16,43.66,2.55,22.9043,11.45,9.650418656865602,0.12697122934588823,\N,\N,\N,1.474,\N
66193,"118096",203.51424356,33.22760202,13,33,43.66,1.2,22.9043,9.19,7.390418656865602,0.059698198542422976,9.378,7.578418656865603,0.059698198542422976,1.08,1.248
72875,"131582",223.42539399,23.34516795,14,23,43.66,1.2,22.9043,8.65,6.850418656865603,0.059698198542422976,8.765,6.965418656865603,0.059698198542422976,0.934,1.127
88976,\N,272.41951352,31.86975819,18,31,43.68,7.73,22.8938,11.38,9.581413148483403,0.38837177287033064,\N,\N,\N,\N,\N
14286,"18757",46.03645457,61.70751562,3,61,43.74,0.84,22.8624,6.64,4.844393893508093,0.041706929898736256,6.711,4.915393893508092,0.041706929898736256,0.634,0.729
79551,\N,243.48522252,33.77361984,16,33,43.82,5.69,22.8206,12.23,10.438361866123433,0.2835653026445337,\N,\N,\N,\N,\N
27922,"39855",88.62540918,-19.70428207,5,-19,43.86,1.19,22.7998,7.51,5.7203431367075215,0.058930381139424615,7.586,5.796343136707522,0.058930381139424615,0.7,0.789
96121,\N,293.15745654,0.57745578,19,0,43.86,1.92,22.7998,10.42,8.630343136707522,0.09511840552299855,\N,\N,\N,1.406,\N
33805,\N,105.27659697,59.83325319,7,59,43.88,2.21,22.7894,10.93,9.141333094513369,0.10945801916810627,\N,\N,\N,1.476,\N
55718,\N,171.24944172,40.00356544,11,40,43.89,1.49,22.7842,10.23,8.441827904224867,0.07374658739046147,10.422,8.633827904224868,0.07374658739046147,1.36,1.578
98316,"188559",299.63697548,-54.93659116,19,-54,43.91,1.17,22.7739,8.54,6.752817185521938,0.057873473865046154,8.651,6.863817185521938,0.057873473865046154,1.05,1.24
111449,"213845",338.67291135,-20.70785949,22,-20,43.97,0.75,22.7428,5.21,3.425782328098533,0.03704258082786094,5.262,3.4777823280985327,0.03704258082786094,0.446,0.472
54677,"97233",167.88625239,-14.98993453,11,-14,44,1.93,22.7273,9.06,7.277263382430939,0.09530983350231814,9.191,7.408263382430939,0.09530983350231814,1.203,1.366
50384,"89125",154.31166926,23.10645604,10,23,44.01,0.75,22.7221,5.81,4.027756842814727,0.03700890688309988,5.874,4.091756842814727,0.03700890688309988,0.5,0.537
5957,\N,19.16283929,25.33172767,1,25,44.03,1.59,22.7118,10.1,8.31874342729763,0.07844976427831618,10.199,8.41774342729763,0.07844976427831618,1.353,1.639
15673,"232781",50.47938525,52.33216557,3,52,44.03,1.24,22.7118,9.05,7.26874342729763,0.061170520028298814,9.159,7.37774342729763,0.061170520028298814,0.99,1.218
103256,\N,313.777214,13.17584752,20,13,44.04,1.19,22.7066,8.82,7.039236551498572,0.05868940371675446,8.951,7.170236551498572,0.05868940371675446,1.054,1.209
89474,"168009",273.88553064,45.20959588,18,45,44.08,0.51,22.686,6.3,4.521207929218644,0.025124781034633337,6.373,4.594207929218642,0.025124781034633337,0.641,0.711
54922,"97782",168.70149454,-23.1040321,11,-23,44.12,1.66,22.6655,9.02,7.243177518840765,0.08173949627136112,9.196,7.419177518840765,0.08173949627136112,1.108,1.271
82333,\N,252.3526026,39.27691508,16,39,44.16,1.15,22.6449,9.67,7.895145323605712,0.05656154906273514,9.838,8.063145323605712,0.05656154906273514,1.264,1.503
97051,\N,295.85510662,10.08926496,19,10,44.18,1.86,22.6347,10,8.226128557677082,0.09147413982656172,10.12,8.34612855767708,0.0914741398265626,1.26,1.454
109670,\N,333.24839767,-47.38618788,22,-47,44.2,16.43,22.6244,11.48,9.70711134674546,0.8477792212117716,\N,\N,\N,0.66,\N
76602,"139460",234.6664417,-8.7946549,15,-8,44.21,4.72,22.6193,6.56,4.78760257452937,0.23272020505848534,6.613,4.8406025745293695,0.23272020505848534,0.52,0.559
77725,\N,238.03497734,10.8750532,15,10,44.27,1.56,22.5887,9.34,7.570547609894241,0.07655071454490692,9.591,7.821547609894241,0.07655071454490692,1.385,1.674
56936,\N,175.08296376,67.26666675,11,67,44.28,2.83,22.5836,12.2,10.431038061033426,0.1389714233798527,\N,\N,\N,1.447,\N
83405,\N,255.70691778,-6.06819877,17,-6,44.29,8.22,22.5785,10.86,9.091528401423794,0.40773968992173426,10.981,9.212528401423794,0.40773968992173515,1.237,1.445
11852,"16348",38.24439125,-72.68790873,2,-72,44.31,0.8,22.5683,8.84,7.072508750158061,0.03920935951248339,8.959,7.191508750158061,0.03920935951248339,1.045,1.208
42525,\N,130.0498572,41.28551565,8,41,44.31,27.44,22.5683,9.95,8.18250875015806,1.571767057042262,10.421,8.65350875015806,1.571767057042262,0.47,0.5
59750,"106516",183.79391146,-10.30993958,12,-10,44.34,1.01,22.553,6.11,4.343978443892347,0.049471505904347346,\N,\N,\N,0.47,\N
9749,\N,31.34762968,-28.07075687,2,-28,44.37,1.97,22.5378,10.88,9.115447143582777,0.09647543215306076,\N,\N,\N,1.4,\N
59000,"105065",181.46112175,-18.87447681,12,-18,44.41,1.51,22.5175,9.99,8.22740386586838,0.0738614680129821,10.14,8.37740386586838,0.07386146801298121,1.336,1.675
32313,\N,101.19132778,71.88896431,6,71,44.43,4.88,22.5073,10.92,9.158381566204355,0.23947128674360574,\N,\N,\N,1.364,\N
83846,"154590",257.03107443,-41.72319429,17,-41,44.44,1.52,22.5023,8.3,6.538870251344151,0.07430076680583575,8.42,6.65887025134415,0.07430076680583575,1.051,1.206
107772,\N,327.49989796,-41.24560413,21,-41,44.45,2.15,22.4972,10.56,8.799358826531165,0.10511387328739463,10.618,8.857358826531165,0.10511387328739463,1.328,1.72
72981,\N,223.72362192,9.94445916,14,9,44.46,2.6,22.4921,11.28,9.51984729181486,0.12713174709333686,\N,\N,\N,1.377,\N
13772,"18455",44.31121634,-24.9694171,2,-24,44.49,2.55,22.477,7.33,5.571312028740223,0.124597217346893,7.483,5.724312028740224,0.124597217346893,0.863,1.006
86916,\N,266.38988016,46.85535248,17,46,44.5,1.41,22.4719,10.69,8.93180005490466,0.06882699669413306,10.938,9.17980005490466,0.06882699669413306,1.045,1.212
71914,\N,220.64085699,19.48015622,14,19,44.54,2.57,22.4517,9.1,7.343751063490098,0.12543533756685932,9.191,7.434751063490099,0.12543533756685932,1.29,1.566
77070,"140573",236.06664914,6.42551971,15,6,44.54,0.71,22.4517,2.63,0.873751063490098,0.0346177822181577,2.764,1.0077510634900984,0.0346177822181577,1.167,1.401
66249,"118098",203.673978,-0.59593821,13,0,44.55,0.9,22.4467,3.38,1.624238541864469,0.0438740987909938,3.392,1.6362385418644676,0.0438740987909938,0.114,0.145
1768,"1815",5.59779902,-27.03160232,0,-27,44.57,7.12,22.4366,8.3,6.545213170430884,0.34988677533051415,8.414,6.659213170430883,0.34988677533051415,0.888,1.014
102264,"197214",310.81678113,-29.42340416,20,-29,44.57,0.87,22.4366,6.95,5.195213170430883,0.042392214331350875,7.029,5.274213170430883,0.042392214331350875,0.671,0.748
76051,\N,232.97530038,9.65746253,15,9,44.59,20.41,22.4266,9.8,8.046187361748038,1.0736426502952563,9.855,8.101187361748037,1.0736426502952563,0.787,0.883
13258,"17660",42.65286081,15.71087586,2,15,44.61,1.33,22.4165,8.87,7.117161116208083,0.0647593469012353,9.021,7.268161116208084,0.0647593469012353,1.194,1.427
27111,"247168",86.23652511,9.24379111,5,9,44.67,14.98,22.3864,11.35,9.600079762359195,0.7575006260257906,\N,\N,\N,0.699,\N
14954,"19994",48.19301506,-1.19593294,3,-1,44.69,0.75,22.3764,5.07,3.3210517733017966,0.036445675296176816,5.131,3.3820517733017965,0.036445675296176816,0.575,0.623
44899,\N,137.2164025,-34.84210835,9,-34,44.75,1.58,22.3464,10.31,8.563965198259655,0.0767006288672194,10.476,8.729965198259656,0.0767006288672194,1.316,1.572
116869,\N,355.33307141,14.77716127,23,14,44.81,60.22,22.3164,11.7,9.956874719565217,\N,10.965,9.221874719565218,\N,1.143,1.349
1322,\N,4.15113229,-50.26967557,0,-50,44.82,3.44,22.3115,12.38,10.637359260995211,0.1669920781076275,\N,\N,\N,1.53,\N
33560,"51849",104.60840608,-12.99146886,6,-12,44.83,2.28,22.3065,9.14,7.3978436943289605,0.11053384954406775,9.291,7.54884369432896,0.11053384954406775,1.162,1.324
51468,"90875",157.69791144,59.75179697,10,59,44.83,1.22,22.3065,8.74,6.99784369432896,0.05910886964860396,8.862,7.11984369432896,0.05910886964860396,1.15,1.394
12493,\N,40.17794724,1.19811427,2,1,44.84,1.46,22.3015,9.51,7.768328019614678,0.07072860834944672,9.693,7.951328019614678,0.07072860834944628,1.185,1.504
109537,\N,332.82130935,41.01466674,22,41,44.84,3.24,22.3015,11.11,9.368328019614678,0.15717782091985022,\N,\N,\N,1.46,\N
10542,"14001",33.9423663,-18.237874,2,-18,44.96,1.69,22.242,7.94,6.204131512805023,0.08166188220948589,8.288,6.5521315128050235,0.08166188220948589,1.033,1.203
15099,"20165",48.69579281,8.98177593,3,8,44.96,1.09,22.242,7.83,6.094131512805023,0.052655000319806966,7.903,6.167131512805024,0.052655000319806966,0.861,1.044
49526,\N,151.68346415,41.71563375,10,41,45.04,2.56,22.2025,11.32,9.587991909216449,0.12355611161770064,\N,\N,\N,1.492,\N
86282,\N,264.45331762,22.95593294,17,22,45.17,4.41,22.1386,9.29,7.564250452806971,0.212680867743535,9.259,7.533250452806972,0.212680867743535,1.36,1.622
63383,\N,194.82917337,6.50937754,12,6,45.19,44.19,22.1288,10.69,8.965211706656008,4.87810087581085,10.231,8.506211706656009,4.87810087581085,0.515,0.55
63742,"113449",195.95736099,-5.16127868,13,-5,45.2,1.27,22.1239,7.69,5.965692174056911,0.06102867303387072,7.797,6.072692174056912,0.06102867303387072,0.847,0.993
48447,\N,148.16331632,3.13024501,9,3,45.21,3.77,22.119,10.57,8.846172535171473,0.18149758512879632,10.829,9.105172535171473,0.18149758512879632,1.429,1.422
114859,\N,348.98088423,-81.37284402,23,-81,45.21,2.04,22.119,9.96,8.236172535171473,0.09804941047253468,10.182,8.458172535171473,0.09804941047253557,1.05,1.829
6097,\N,19.56627324,-12.89818577,1,-12,45.22,3.65,22.1141,11.78,10.056652790046705,0.1756557863048922,\N,\N,\N,1.44,\N
5215,\N,16.67323507,15.27341418,1,15,45.24,2.56,22.1043,11.45,9.727612981267088,0.1230087146492167,\N,\N,\N,1.473,\N
102488,"197989",311.55180091,33.96945334,20,33,45.26,0.53,22.0946,2.48,0.7585727480935507,0.025429363387600823,2.6,0.8785727480935499,0.025429363387600823,1.021,1.215
80817,\N,247.55578792,-14.66329215,16,-14,45.35,5.06,22.0507,12.27,10.55288645698057,0.24329857512443098,\N,\N,\N,1.474,\N
5663,"7279",18.19186846,-25.23562704,1,-25,45.4,1.55,22.0264,9.55,7.8352792642855205,0.07416499725017589,9.693,7.978279264285519,0.07416499725017633,1.267,1.471
114996,"219571",349.35755018,-58.23592762,23,-58,45.4,0.61,22.0264,3.99,2.27527926428552,0.029177927050271002,4.042,2.3272792642855196,0.029177927050271002,0.41,0.43
70950,"127506",217.68884229,35.45326727,14,35,45.46,1.03,21.9974,8.68,6.96814715694476,0.049208082355540306,8.811,7.099147156944761,0.049208082355540306,1.031,1.213
47201,\N,144.29765051,22.69457414,9,22,45.51,1.49,21.9732,9.43,7.720534177531965,0.07111954929597086,9.552,7.842534177531965,0.07111954929597086,1.273,1.553
88348,"164922",270.62753648,26.31446576,18,26,45.61,0.71,21.925,7.01,5.305300361204692,0.03380552429014072,7.082,5.377300361204693,0.03380552429014072,0.799,0.936
687,\N,2.11390101,17.42445447,0,17,45.64,1.92,21.9106,10.73,9.026728178730886,0.09140423167247125,10.939,9.235728178730886,0.09140423167247125,1.46,1.792
66492,\N,204.46429347,48.1384157,13,48,45.66,2.72,21.901,9.77,8.067679535771083,0.1295095598140774,10.193,8.490679535771083,0.1295095598140774,1.384,1.672
110980,\N,337.27432832,1.66385679,22,1,45.69,1.92,21.8866,10.51,8.809105790278526,0.0913040871534907,\N,\N,\N,1.431,\N
9236,"12311",29.69113269,-61.56992444,1,-61,45.74,0.55,21.8627,2.86,1.1614808013536493,0.02611209862902264,2.892,1.1934808013536493,0.02611209862902264,0.29,0.331
114252,\N,347.08119329,-15.40988872,23,-15,45.75,2.6,21.8579,10.87,9.171955492012335,0.12353919591947982,\N,\N,\N,1.397,\N
14589,\N,47.10218246,-24.17280917,3,-24,45.83,11.06,21.8198,10.86,9.165749286223935,0.5345781077112832,\N,\N,\N,\N,\N
76382,"139341",234.01078571,39.80240648,15,39,45.85,0.79,21.8103,6.78,5.0866967000302,0.03741838590786406,6.885,5.1916967000302,0.03741838590786406,0.906,1.055
108890,\N,330.86172081,-50.64277735,22,-50,45.87,8.09,21.8007,12.09,10.397643700659913,0.3870249685351297,\N,\N,\N,1.57,\N
96702,\N,294.88843753,71.87306594,19,71,45.88,1.29,21.796,10.94,9.24811704614615,0.06107100974023538,\N,\N,\N,1.48,\N
90265,"336187",276.27008362,24.63566838,18,24,45.91,1.83,21.7817,10.85,9.159536463830104,0.08660207206751824,\N,\N,\N,1.605,\N
17544,"23588",56.34967157,-27.86282003,3,-27,45.95,1.41,21.7628,8.21,6.521427578610652,0.0666537025421099,8.332,6.643427578610652,0.0666537025421099,1.012,1.132
88118,\N,269.95662066,-57.76889782,17,-57,45.99,18.45,21.7439,12.05,10.36331704787019,0.9229789895656895,\N,\N,\N,\N,\N
41802,\N,127.84111183,-6.03369607,8,-6,46.02,6.28,21.7297,11.19,9.504733071663125,0.2981845652336945,\N,\N,\N,1.387,\N
40118,"68017",122.91234372,32.45869655,8,32,46.05,0.92,21.7155,6.78,5.096148172664339,0.04338806665775774,6.867,5.183148172664341,0.04338806665775774,0.679,0.734
79607,"146361",243.67100328,33.85882404,16,33,46.11,0.98,21.6873,5.23,3.5489756110970383,0.046158392306441254,5.235,3.5539756110970373,0.046158392306441254,0.599,0.655
81520,"149612",249.76830429,-58.25750961,16,-58,46.13,0.91,21.6779,7.01,5.329917273041334,0.04284188764685348,7.089,5.408917273041334,0.04284188764685348,0.616,0.666
31711,"48189",99.50176847,-61.53356388,6,-61,46.15,0.64,21.6685,6.15,4.470858526809655,0.030115524214468614,6.242,4.562858526809656,0.030115524214468614,0.624,0.665
40239,\N,123.2858756,-13.91579701,8,-13,46.21,4.14,21.6403,9.38,7.703679842593527,0.19506740718160076,9.76,8.083679842593526,0.1950674071816012,1.393,1.567
4845,\N,15.58799588,-10.42342915,1,-10,46.22,4.48,21.6357,10.06,8.384149705715455,0.2111387865097516,10.222,8.546149705715454,0.2111387865097516,1.365,1.401
12530,"16765",40.30779517,-0.69534847,2,0,46.24,1.31,21.6263,5.72,4.045089127062365,0.06153525670101834,5.81,4.135089127062365,0.06153525670101834,0.511,0.532
64880,\N,199.49353344,36.29995254,13,36,46.25,2.12,21.6216,11.28,9.605558685375259,0.0996053998531563,\N,\N,\N,1.356,\N
3813,\N,12.25615885,-50.14439383,0,-50,46.32,2.06,21.5889,10.76,9.088842753596898,0.09663613608655464,11.046,9.374842753596898,0.09663613608655464,1.426,1.23
91154,"170915",278.95778181,-61.22586921,18,-61,46.38,1.41,21.561,9.34,7.671653721509844,0.06603535738212996,9.459,7.790653721509844,0.06603535738212996,1.152,1.284
12444,"16673",40.05209879,-9.45268375,2,-9,46.42,0.82,21.5424,5.79,4.123525680599494,0.03836261569260602,5.85,4.1835256805994945,0.03836261569260602,0.524,0.554
69962,"125354",214.74284788,-6.60259565,14,-6,46.46,1.73,21.5239,9.1,7.435396027321083,0.08089507032137888,9.245,7.580396027321083,0.08089507032137888,1.29,1.572
27288,"38678",86.73895728,-14.82194717,5,-14,46.47,0.68,21.5193,3.55,1.8858633623943444,0.03177763386412469,3.557,1.892863362394344,0.03177763386412469,0.104,0.129
26844,\N,85.49507883,15.33733032,5,15,46.51,2.35,21.5008,10.72,9.057731697557584,0.10981099479068934,10.772,9.109731697557583,0.10981099479068934,1.689,1.516
51502,"90089",157.77091914,82.55853791,10,82,46.54,0.55,21.4869,5.25,3.5891318947535567,0.025663202171711585,5.298,3.6371318947535567,0.025663202171711585,0.399,0.408
4849,"6101",15.60155392,5.0609096,1,5,46.61,1.61,21.4546,8.16,6.502395514662929,0.07503673066522776,8.297,6.6393955146629295,0.07503673066522776,1.008,1.22
92919,"175742",283.97142294,23.55733799,18,23,46.64,1.03,21.4408,8.16,6.503792708754789,0.047962699215259086,8.286,6.629792708754788,0.047962699215259086,0.91,1.09
109084,\N,331.46440393,-11.9137479,22,-11,46.7,7.86,21.4133,10.12,8.466584402830561,0.3689878510311386,10.257,8.603584402830561,0.3689878510311386,1.408,1.535
88499,\N,271.07305002,35.95779754,18,35,46.71,1.85,21.4087,10.83,9.177049336438914,0.08604852205063018,11.121,9.468049336438913,0.08604852205063107,1.48,1.403
1663,"1651",5.20735342,-0.87108457,0,0,46.72,20.16,21.4041,9.3,7.647514170521717,1.0026704843374503,9.32,7.6675141705217165,1.0026704843374503,0.362,0.382
69701,"124850",214.00368717,-5.99952622,14,-5,46.74,0.87,21.395,4.07,2.418443540281041,0.04042360335631967,4.131,2.479443540281041,0.04042360335631967,0.511,0.56
110640,\N,336.19019395,22.55129424,22,22,46.74,1.66,21.395,8.83,7.178443540281041,0.0771536356758582,9.008,7.35644354028104,0.0771536356758582,1.18,1.465
39903,"68456",122.25357658,-61.3017058,8,-61,46.75,3.38,21.3904,4.74,3.088908076042684,0.15727070616072947,4.796,3.1449080760426833,0.15727070616072947,0.437,0.465
106694,\N,324.16136849,39.45609314,21,39,46.8,3.37,21.3675,10.17,8.521229265370621,0.15663567916380572,10.424,8.775229265370621,0.15663567916380572,1.433,1.53
19948,\N,64.17383394,-12.55691853,4,-12,47.05,6.24,21.254,10.91,9.27279813881638,0.2896978136691022,\N,\N,\N,1.512,\N
59378,\N,182.73701589,41.05721814,12,41,47.05,1.88,21.254,10.61,8.97279813881638,0.08681281299636012,10.803,9.165798138816381,0.08681281299636012,1.34,1.43
84212,\N,258.21317676,-5.12368193,17,-5,47.05,3.27,21.254,11.61,9.97279813881638,0.15116218801324877,\N,\N,\N,1.49,\N
49868,\N,152.74177521,75.14072829,10,75,47.06,2.72,21.2495,9.48,7.843259614200013,0.12564800873526227,8.972,7.335259614200012,0.12564800873526227,1.335,0.873
62505,"111312",192.13441477,-15.71958151,12,-15,47.19,1.93,21.1909,7.93,6.299249886714747,0.08885952128600305,7.992,6.361249886714748,0.08885952128600305,0.946,1.084
107089,"205478",325.36863801,-77.38946215,21,-77,47.22,2.9,21.1775,3.73,2.1006299137135427,0.13352827650434795,3.848,2.218629913713543,0.13352827650434795,1.008,1.175
44955,\N,137.37850887,32.82083717,9,32,47.24,2.9,21.1685,9.96,8.331549444707388,0.13347160210932074,10.101,8.472549444707388,0.13347160210932163,1.38,1.672
5842,"7693",18.7513343,-68.8190944,1,-68,47.36,1.25,21.1149,7.22,5.5970584685743185,0.05732624713783663,7.436,5.813058468574318,0.05732624713783663,1,1.26
102207,\N,310.64387351,-20.07641421,20,-20,47.39,4.04,21.1015,12.38,10.758433543497006,0.18556855627215274,\N,\N,\N,-0.199,\N
48190,\N,147.36489257,-55.33535366,9,-55,47.47,2.78,21.0659,10.3,8.6820961585918,0.12731427858041844,10.769,9.151096158591802,0.12731427858041844,1.453,1.416
2762,"3196",8.8110039,-3.59275785,0,-3,47.51,1.15,21.0482,5.2,3.583925152096027,0.05257169325810329,\N,\N,\N,0.567,\N
106803,\N,324.48288667,-63.71168532,21,-63,47.58,5.17,21.0172,10.63,9.017122188506239,0.23688547877505162,10.83,9.217122188506238,0.23688547877505162,1.42,1.559
114954,\N,349.25011153,-23.39570599,23,-23,47.58,1.99,21.0172,10.86,9.247122188506237,0.09087331675797117,11.009,9.396122188506238,0.09087331675797117,1.395,1.546
63366,"112758",194.75855022,-9.83456221,12,-9,47.6,0.86,21.0084,7.54,5.928034763602466,0.039236754363198845,7.638,6.026034763602467,0.039236754363198845,0.769,0.916
67105,"119802",206.31148455,8.83620856,13,8,47.63,1.16,20.9952,8.47,6.8594029075579535,0.05289536408349438,8.614,7.003402907557954,0.05289536408349438,1.051,1.231
104887,"202444",318.69727757,38.04432043,21,38,47.8,0.61,20.9205,3.74,2.1371394830605954,0.0277127632448515,3.784,2.181139483060596,0.0277127632448515,0.393,0.431
14165,\N,45.65752681,-18.1667224,3,-18,47.81,3.85,20.9161,11.77,10.167593718478948,0.17524179521461392,\N,\N,\N,1.501,\N
107427,\N,326.37365017,-21.55829512,21,-21,47.82,32.04,20.9118,10.95,9.34804785889878,1.7605557674622938,11.143,9.541047858898782,1.7605557674622938,0.448,0.476
67808,\N,208.36522264,12.94418695,13,12,47.95,1.77,20.8551,9.78,8.183943057533412,0.08019297847112394,10.072,8.47594305753341,0.08019297847112394,1.369,1.652
95149,"181321",290.37374869,-34.98322276,19,-34,47.95,1.28,20.8551,6.48,4.883943057533412,0.05798008721899883,6.552,4.955943057533411,0.05798008721899883,0.628,0.694
108467,\N,329.59989019,75.58900273,21,75,47.95,1.08,20.8551,10.56,8.963943057533413,0.04891734931492042,10.707,9.110943057533412,0.04891734931492042,0.742,1.52
62951,\N,193.49471435,-18.03500059,12,-18,48.07,26.65,20.803,8.51,6.919370610643235,1.3565434918155006,8.403,6.812370610643236,1.3565434918155006,0.497,0.53
30362,"256294",95.78819358,8.90723904,6,8,48.08,13.63,20.7987,9.73,8.139822294973417,0.6329158004268538,9.605,8.014822294973417,0.6329158004268538,-0.056,-0.067
30365,\N,95.79438197,8.90720423,6,8,48.08,13.63,20.7987,11.21,9.619822294973417,0.6329158004268542,\N,\N,\N,\N,\N
70016,"125455",214.89680883,-5.15089823,14,-5,48.12,1.11,20.7814,7.58,5.9916280933390365,0.05009896146125703,7.669,6.080628093339037,0.05009896146125703,0.867,1.006
10191,"13513",32.75971117,-35.67024597,2,-35,48.22,3.5,20.7383,10.15,8.566136030207176,0.15789180332497388,10.568,8.984136030207175,0.15789180332497388,1.43,1.565
115126,"219834",349.77712113,-13.45844256,23,-13,48.22,5.25,20.7383,5.2,3.6161360302071746,0.23736207604109305,\N,\N,\N,0.787,\N
39896,\N,122.23509144,32.82029756,8,32,48.26,3.16,20.7211,9.9,8.317936587863837,0.14238882607220305,10.147,8.564936587863837,0.14238882607220305,1.4,1.673
84652,\N,259.59025879,-1.78130155,17,-1,48.26,1.99,20.7211,10.59,9.007936587863835,0.0895914164815741,10.745,9.162936587863836,0.0895914164815741,1.44,1.913
79796,\N,244.27210498,55.27025957,16,55,48.36,1.16,20.6782,9.87,8.292431460943671,0.05209659344493467,10.107,8.52943146094367,0.05209659344493467,1.251,1.485
54966,\N,168.83622206,-18.1433214,11,-18,48.47,15.62,20.6313,9.97,8.397365098613797,0.7256372442206684,\N,\N,\N,1.34,\N
19255,"25893",61.89260309,38.07508767,4,38,48.59,1.17,20.5804,7.13,5.562734495315032,0.052297055101482304,7.293,5.725734495315031,0.052297055101482304,0.865,0.968
84195,"155712",258.15649995,18.3514788,17,18,48.69,1.03,20.5381,7.95,6.3871988727294715,0.04594270489792418,8.053,6.490198872729473,0.04594270489792418,0.941,1.1
26505,"37008",84.55156564,51.44548289,5,51,48.72,1,20.5255,7.74,6.178536398124096,0.044576712428256116,7.819,6.257536398124096,0.044576712428256116,0.834,0.954
66222,\N,203.58921648,4.66770016,13,4,48.78,1.62,20.5002,9.95,8.391208979888559,0.07214185005618479,10.147,8.58820897988856,0.07214185005618567,1.385,1.681
