designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp
Gaia DR3 2928420272788743296,\N,\N,107.82,-21.29880090486941,50.35077581821536,0.014993116,121.876366,-103.59975202580829,-64.19455204020532,1.242209,13.197112,14.879247,11.861204,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.707142833333398,0.0006466064953301043,10.371234833333398,0.0006466064953301043,3.018043
Gaia DR3 4805866957374888576,\N,\N,81.6474,-42.33870586871349,50.35275443850639,0.016064003,185.12631,-184.13240061161187,-19.157539401885668,1.2070265,11.761266,13.128941,10.599357,3250.9182,3151.5654,3301.3823,4.6429,4.347,4.753,-0.3743,-0.7234,-0.2524,19.8872,19.7835,19.9567,10.271382163398002,0.0006927633030873181,9.109473163398004,0.00069276330308643,2.529584
Gaia DR3 921952117778154240,\N,\N,121.729,42.291293750077,50.35499420555119,0.028408349,353.75366,-224.67305594418417,-273.246549725955,1.3812941,12.761721,14.461223,11.510195,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.271933751642859,0.001225061258993243,10.020407751642857,0.001225061258993243,2.951028
Gaia DR3 2869128764655109504,\N,\N,351.003,28.567303390320838,50.35517891411731,0.02748961,732.7232,728.3251478509914,-80.1610297426753,1.2956808,14.133531,16.111233,12.825422,3012.0127,3009.322,3017.4744,5.1271,5.1022,5.1319,-0.358,-0.3769,-0.2727,19.8845,19.7351,21.1904,12.64375171686708,0.0011854378612206062,11.335642716867078,0.0011854378612206062,3.285811
Gaia DR3 5380149023092265856,\N,\N,179.904,-42.9462299793172,50.36187974451232,0.021766067,612.4654,-403.8274071698647,-460.4750301513892,1.2194306,12.217034,13.580566,11.067716,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.727543658354032,0.0009384958849203429,9.57822565835403,0.0009384958849203429,2.51285
Gaia DR3 5321049521489667328,\N,\N,128.428,-53.60972622157424,50.37862513275349,0.04872666,465.80096,-256.1630040985941,389.0386197043418,1.0203167,16.1083,19.15065,14.613281,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.61953155564711,0.002100268328351973,13.124512555647112,0.002100268328351973,4.537369
Gaia DR3 1062935140823485184,\N,\N,143.806,61.24376890113279,50.38780673868764,0.022578789,123.908165,117.51480195197615,39.28745704501166,1.3771206,10.960022,12.166856,9.866559,3261.4595,3249.2625,3355.0032,4.1733,4.1401,4.4439,-0.9036,-0.9382,-0.6024,19.8928,19.7579,20.1016,9.471649274809653,0.000973037403467103,8.378186274809654,0.000973037403467103,2.300297
Gaia DR3 1105454320624498688,\N,\N,90.1992,68.13654479996053,50.39036898265627,0.02153725,1174.5991,420.7767872928321,-1096.644930081757,1.3215196,12.042384,13.556888,10.837172,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.554121692408415,0.0009281048728926322,9.348909692408418,0.0009281048728926322,2.719716
Gaia DR3 2617043665033973376,\N,\N,329.081,-10.339541784096689,50.39047904916445,0.102111205,384.30585,-283.93663395172666,-258.9806453853882,0.6552312,14.60586,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.117602435499796,0.004400275052807601,\N,\N,\N
Gaia DR3 2879203933297161088,HIP 117197,\N,356.458,36.2552613406392,50.39620912643605,0.015825303,349.5482,346.28986480064265,47.615862391700105,1.006571,9.305748,10.111169,8.429687,4050.6604,4050.131,4055.1304,4.6823,4.6813,4.6851,-0.0787,-0.0849,-0.0459,19.8117,19.7986,19.8613,7.81773734716915,0.0006818808509989616,6.94167634716915,0.0006818808509989616,1.681482
Gaia DR3 2928420272788743424,\N,\N,107.821,-21.29894639796273,50.3983792897157,0.015696049,142.06992,-124.80337488452884,-67.88209201434987,1.3064499,13.355202,15.076256,12.073594,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.86728485317499,0.0006762824305903692,10.585676853174991,0.0006762824305903692,3.002662
Gaia DR3 4118051137803030912,\N,\N,264.034,-21.580824794759582,50.399241719465536,2.6158278,53.499733,-53.25973351207754,5.061847164468913,1.5262128,19.863749,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.37586901163941,0.1128054006122241,\N,\N,\N
Gaia DR3 4116843358683348224,\N,\N,264.18,-22.26261494110077,50.40087674731648,2.7442822,26.171448,-20.87102710177066,15.790658068175537,1.3829788,20.45997,19.798368,17.878613,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.972160456355574,0.11835176262897917,16.390803456355577,0.11835176262897917,1.919755
Gaia DR3 2122104690545294208,\N,\N,274.354,48.36752952247978,50.402622063010114,0.014542482,66.548546,-45.63129012274328,48.44062217191633,1.1996537,10.373409,11.600483,9.275017,3245.296,3238.8655,3274.2598,3.9746,3.9476,4.0994,-0.8526,-0.8753,-0.7224,19.8245,19.6257,19.8577,8.885674650270863,0.0006265269149228203,7.787282650270862,0.0006265269149228203,2.325466
Gaia DR3 1105454458063448448,\N,\N,90.2113,68.15145916271501,50.40775913724856,0.024273144,1175.8091,417.022295895378,-1099.3722830279182,1.5134764,11.712924,13.163753,10.5245495,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.225410957141273,0.001045641930216945,9.037036457141271,0.001045641930216945,2.6392035
Gaia DR3 1954559047126247808,HIP 107346,\N,326.124,41.59764417178175,50.41009379527178,0.013698084,73.59745,-61.18503452366127,40.90203730633991,1.1393597,9.042687,9.847819,8.167549,3912.9346,3911.5623,3913.4373,4.5076,4.5058,4.5082,-0.502,-0.516,-0.5003,19.8271,19.8083,19.8356,7.555274527533054,0.0005900606398818731,6.680136527533053,0.0005900606398818731,1.68027
Gaia DR3 2421080250237474176,\N,\N,359.332,-12.977870560152498,50.41254750515037,0.06655586,209.62204,208.14646192695767,24.8284162939462,1.5593286,11.842761,13.245817,10.665809,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.35545422131839,0.0028668318663145342,9.17850222131839,0.0028668318663145342,2.580008
Gaia DR3 299467939039225728,\N,\N,28.2544,29.61670937598949,50.413587061629066,0.039684188,236.27866,9.921968278242709,-236.07023964241503,1.7509161,11.2429085,12.57472,10.105213,3232.5718,3226.0886,3253.4766,4.0677,4.0544,4.1169,-1.2004,-1.2079,-1.1511,19.819,19.6665,19.9889,9.755646498760694,0.001709323659701667,8.617950998760694,0.001709323659701667,2.469507
Gaia DR3 1134155113160270720,\N,\N,150.292,81.15484257034134,50.41439882602768,0.016631814,359.76874,-163.0504245196069,-320.6993947656143,1.2780044,13.544994,15.487366,12.240324,3018.553,3018.2961,3019.4712,5.0265,5.0261,5.0269,-0.0112,-0.0127,-0.0099,19.8152,19.8047,19.8394,12.05776696373553,0.0007163732459858352,10.753096963735532,0.0007163732459858352,3.247042
Gaia DR3 5353126879893514368,\N,\N,164.522,-55.42154439805064,50.42114096209284,0.09977513,19.275066,19.27418306519246,-0.1844387509514513,5.276539,13.8423815,15.992929,12.4770155,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.355444844736104,0.0042969917105075695,10.990078844736106,0.0042969917105075695,3.5159135
Gaia DR3 6026152137815012096,\N,\N,252.541,-34.2968858125456,50.423146084417816,0.03263115,665.3436,-611.7942187205798,-261.51476375620047,1.2985989,12.185422,13.518717,10.922086,3252.1428,3251.6553,3252.5356,4.9327,4.9231,4.9333,-0.0086,-0.0284,-0.0065,19.8345,19.8152,19.8551,10.698571697031003,0.0014052604272025704,9.435235697031004,0.0014052604272025704,2.596631
Gaia DR3 2421080250237097344,\N,\N,359.337,-12.980168707826213,50.42366378564356,0.05425217,211.91515,211.3724595373412,15.156343363133908,1.8489001,11.68062,13.264053,10.4093275,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.193791991715974,0.002336346209803608,8.922499491715973,0.002336346209803608,2.8547255
Gaia DR3 2962658549474035584,\N,\N,76.7082,-21.585937482307752,50.43438300751032,0.020012395,49.63523,47.19360969604075,-15.375937956187569,1.2776396,9.562048,10.723784,8.486293,3465.3662,3361.8545,3588.6702,4.2034,3.9528,4.3869,-0.3808,-0.6832,-0.1712,19.8209,19.6073,20.1242,8.0756815611269,0.0008616416674529503,6.9999265611269,0.0008616416674533944,2.237491
Gaia DR3 6060965630906108672,\N,\N,191.319,-57.36028343024356,50.44432071142008,0.04443974,244.96416,-200.6263674543358,-140.55782584416383,1.1007838,15.39597,17.993418,13.975146,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.910031390770385,0.0019129942261022492,12.489207390770385,0.0019129942261022492,4.018272
Gaia DR3 271438845026834944,\N,\N,63.2893,50.52723219906001,50.449295113394,0.029936995,440.7394,-395.2770104012943,-194.95462852857867,1.5718169,12.697595,14.244136,11.388166,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.211870512874363,0.001288568376438981,9.902441512874361,0.001288568376438981,2.85597
Gaia DR3 5727991694185495552,\N,\N,122.611,-11.159812195714151,50.45111973839964,0.017743658,116.95153,73.12366267417843,91.27206658756724,1.0751609,10.800774,12.005014,9.709973,3296.5251,3259.9343,3407.5994,4.2192,4.1126,4.5418,-0.8138,-0.9247,-0.4303,19.8443,19.7195,20.0926,9.315128048187892,0.0007637068429664495,8.224327048187892,0.0007637068429655613,2.295041
Gaia DR3 3677094164086948736,\N,\N,191.809,-5.417862397108706,50.45364787700048,0.023287084,743.38416,-485.3842454794939,563.0472221571267,1.1189822,13.226863,15.031291,11.9513235,3078.4377,3078.0017,3080.3108,5.013,5.0094,5.0135,-0.0356,-0.0375,-0.0263,19.7495,19.7277,20.0051,11.741325859364016,0.0010022518910464129,10.465786359364015,0.0010022518910464129,3.0799675
Gaia DR3 3825820772648802816,\N,\N,146.536,-4.427945611116166,50.45438224059232,0.06592923,578.7051,-554.264583372006,166.404142261132,1.1872426,13.037291,14.479997,11.468127,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.55178546537746,0.002837485646470128,9.98262146537746,0.002837485646470128,3.01187
Gaia DR3 997801721262070912,\N,\N,96.4717,56.17135899080708,50.45441654055254,0.023729103,516.2287,113.23896248536607,-503.65561390153823,1.2413622,13.213226,14.888117,11.97687,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.727721941590001,0.0010212603732071557,10.491365941590004,0.0010212603732071557,2.911247
Gaia DR3 1752189568342546048,\N,\N,305.842,8.003250060157944,50.4573390266491,0.018744357,210.07469,15.063855730935783,-209.5339094655848,1.0684186,13.544353,15.454605,12.246788,3031.9124,3031.6626,3032.142,5.0356,5.0351,5.0359,-0.0577,-0.0588,-0.0563,19.778,19.7671,19.7923,12.058974716786203,0.0008066786064659937,10.7614097167862,0.0008066786064659937,3.207817
Gaia DR3 2832827391830929920,HIP 112120,\N,340.667,17.671546295388705,50.465337293092624,0.041062165,1218.0983,1102.4027518701969,518.1424833828972,0.9116612,10.713328,12.002386,9.581546,3214.9697,3213.782,3216.6345,4.0481,4.0429,4.0525,-0.8156,-0.821,-0.8108,19.8743,19.846,19.9566,9.228293901375352,0.0017668638085632793,8.09651190137535,0.0017668638085632793,2.42084
Gaia DR3 6744957928883188736,\N,\N,294.615,-32.52523817811287,50.47806347201362,0.021039497,349.52792,91.02469415489486,-337.46744816995465,1.2283001,12.559716,14.030066,11.378,3076.0117,3067.841,3166.937,4.4582,4.4266,4.7637,-0.8084,-0.8481,-0.4483,19.8256,19.7225,19.9047,11.07522942694597,0.0009050800832843819,9.893513426945969,0.0009050800832843819,2.652066
Gaia DR3 5823352234607843968,\N,\N,232.719,-68.02160045447148,50.48230151858801,0.19398603,178.94914,178.88657409442752,-4.7317425874630885,5.0453877,12.391207,13.786728,10.851352,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.906902732174615,0.008344258733109733,9.367047732174616,0.008344258733110621,2.935376
Gaia DR3 466652427262218240,\N,\N,45.0125,62.86500045511667,50.49259957083721,0.026256438,303.69556,122.13896086353483,-278.0522771245654,1.1943889,14.360462,16.417513,13.034693,2983.3896,2983.108,2983.7976,5.1585,5.1573,5.159,-0.4415,-0.4436,-0.4375,19.6993,19.6802,19.7495,12.876600652864152,0.0011291780639712812,11.550831652864154,0.0011291780639712812,3.38282
Gaia DR3 35398295820372864,\N,\N,43.3589,17.407883277761023,50.49442129453855,0.39520976,252.85242,14.632167578368763,-252.4286851275876,14.084385,11.511135,12.934242,10.324864,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.027351996055621,0.01699602831941327,8.84108099605562,0.016996028319412382,2.609378
Gaia DR3 1489294551432850560,\N,\N,223.067,41.32158904033236,50.50367068319392,0.014424588,458.15637,-452.3464441190727,-72.73213484313379,1.2099277,12.246227,13.62609,11.091491,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.762841722229116,0.0006202043393805923,9.608105722229116,0.0006202043393805923,2.534599
Gaia DR3 5148602083419126016,HIP 10072,\N,32.4029,-14.360618985962684,50.50707059826027,0.02648701,623.305,516.2911268351838,-349.2171364866172,1.2318488,10.745837,12.019789,9.62463,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.262597901173459,0.0011387676223737486,8.141390901173459,0.0011387676223737486,2.395159
Gaia DR3 540024624884241792,\N,\N,8.79175,76.46524576062326,50.51039186844661,0.040806442,502.5759,501.5072087108073,32.75749932059383,1.1641374,15.420662,18.088268,13.994974,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.937565689289507,0.001754294095403175,12.511877689289506,0.001754294095403175,4.093294
Gaia DR3 2287506148856660992,\N,\N,355.24,82.8719406046139,50.51330123157782,0.23641741,40.155056,-34.67192320184189,-20.255525445174783,12.1528635,8.021398,8.589094,7.294085,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.538426760974704,0.010163216796319485,5.811113760974705,0.010163216796319485,1.295009
Gaia DR3 3234412606443085824,HIP 25119,35112,80.6565,2.6024263646259094,50.51711071904607,0.036810786,193.74171,65.9527991406525,-182.1704667190361,1.4407965,7.574898,7.9743586,6.77144,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.092090517546135,0.0015823078394916479,5.2886325175461355,0.0015823078394916479,1.2029186
Gaia DR3 5355751581627180288,\N,\N,154.361,-53.9073717343869,50.52132900230775,0.19851126,170.32681,-170.06587003775172,-9.424634071584194,8.877917,12.063189,14.214482,10.686555,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.58056283241499,0.00853231597420212,9.203928832414988,0.008532315974203009,3.527927
Gaia DR3 2962658549474035712,\N,\N,76.7062,-21.58452832997181,50.52342078142602,0.064677514,65.509834,15.503043992695249,-63.64899438484606,1.9476701,10.328996,11.43883,8.714429,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.846459737940064,0.00277981007055228,7.231892737940065,0.002779810070552724,2.724401
Gaia DR3 4364314662596822528,HIP 83405,\N,255.706,-6.068775050811116,50.55127732356725,0.019797415,151.43666,-126.14286547982503,-83.79164227929441,0.92353225,10.055166,11.062869,9.059988,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.57382666883078,0.0008504145676662134,7.5786486688307795,0.0008504145676657693,2.002881
Gaia DR3 6060965699625586176,HIP 62229,110810,191.308,-57.35858570401222,50.55334497113012,0.020117525,240.1308,-201.0291121333119,-131.33962040164909,0.9862605,7.5448947,8.026518,6.899242,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.063644184545316,0.0008641298180407375,5.417991484545315,0.0008641298180407375,1.127276
Gaia DR3 6143175840408947840,HIP 59296,105671,182.477,-46.20876552057342,50.55359913198679,0.02479273,391.43787,-382.3124683850498,-84.02841259061294,1.0336177,8.066553,8.669564,7.326461,4555.144,4554.654,4555.6143,4.5671,4.5656,4.5681,0.1624,0.1496,0.1691,19.7741,19.763,19.7861,6.585313401763569,0.0010649436319507544,5.845221401763569,0.0010649436319507544,1.343103
Gaia DR3 180116295441149824,\N,\N,67.5146,41.30954185399943,50.55388527417569,0.19268346,128.70805,-62.01840857056106,-112.78067389489163,0.9969615,18.125948,21.296837,16.557917,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.644720692641382,0.0082764923208547,15.07668969264138,0.0082764923208547,4.73892
Gaia DR3 1827242816201846144,HIP 98505,189733A,300.182,22.709741105168277,50.56684941372739,0.016198024,250.34389,-3.208339784864691,-250.32333085817575,0.95120126,7.428371,7.893073,6.797157,4897.251,4896.5737,4897.9824,4.513,4.5125,4.5136,-0.1874,-0.1912,-0.1838,19.7679,19.7604,19.7801,5.947700477984976,0.0006955854243546611,5.316486477984976,0.0006955854243546611,1.095916
Gaia DR3 2972230554107163264,\N,\N,83.743,-15.195216780248726,50.56723686643923,0.12960267,136.20216,-117.57274533673387,68.75812946402706,0.95497376,17.83646,20.972301,16.2848,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.35580611615129,0.005565446240840544,14.80414611615129,0.0055654462408396554,4.687501
Gaia DR3 2962658549471532672,\N,\N,76.7064,-21.584630366824552,50.581136773614574,0.1038248,69.22343,68.24155019505568,-11.617803249989382,1.7531594,11.045983,11.453994,8.757877,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.565925927825662,0.004457254613880579,7.277819927825663,0.004457254613881023,2.696117
Gaia DR3 6143175943486753152,\N,\N,182.49,-46.19264116008711,50.58656062321964,0.025697816,392.9558,-384.8257022443678,-79.52003780129846,1.2725714,11.997296,13.490109,10.801118,3056.8713,3054.0938,3086.801,4.2277,4.2192,4.3518,-0.7952,-0.8047,-0.656,19.8001,19.6751,19.8588,10.51747176380167,0.001103101348292057,9.321293763801673,0.0011031013482929453,2.688991
Gaia DR3 6853658057885526912,\N,\N,301.397,-22.304962207672475,50.59226281669728,0.02390804,112.163216,55.45930249435985,-97.49283158278853,1.2497897,12.574094,14.154498,11.356322,3032.222,3031.3464,3033.191,4.412,4.4087,4.4151,-0.739,-0.7428,-0.7345,19.8053,19.7934,19.8542,11.094514521655194,0.0010261579577548474,9.876742521655194,0.0010261579577548474,2.798176
Gaia DR3 5431884378073753984,\N,\N,146.416,-39.04186734614797,50.59253139068576,0.3153521,306.9368,-151.52860461410137,-266.9255959111074,12.3444805,11.491858,12.314255,9.84274,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.01229004909883,0.013535342752383883,8.363172049098829,0.013535342752383883,2.471515
Gaia DR3 6371557530914670848,\N,200525C,317.356,-73.17536891577662,50.59874841484268,0.039639093,529.51404,433.7958515615883,-303.6548348555107,1.2760988,11.281671,12.55218,10.102149,3168.5212,3144.9148,3172.9182,4.2254,4.1474,4.2378,-0.6814,-0.7621,-0.6673,19.7797,19.7572,19.8488,9.802369872415403,0.0017011332709389038,8.622847872415404,0.0017011332709389038,2.450031
Gaia DR3 3499296429434610304,\N,\N,194.054,-22.08421085269118,50.6099946750953,0.03931205,410.6296,-294.9205797374838,-285.7245851293034,1.6199315,11.470684,12.772075,10.34631,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.99186545807359,0.00168672313943663,8.867491458073593,0.00168672313943663,2.425765
Gaia DR3 3506061587037686144,\N,\N,199.853,-21.80062258527888,50.61067851141652,0.07329723,459.8475,-4.825087722687805,-459.822183508678,0.93500817,16.53674,16.853714,16.06184,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.057950798556273,0.003144850624394735,14.583050798556272,0.003144850624394735,0.791874
Gaia DR3 2617043665033540480,\N,\N,329.081,-10.339180451461443,50.61166328316287,0.020785939,410.64044,-307.33453280079084,-272.34365078589855,1.1293883,13.265078,14.901422,11.804168,3095.1292,3094.4802,3095.7512,5.0301,5.029,5.0305,-0.1168,-0.1191,-0.1132,19.7275,19.7156,19.7622,11.786331050190425,0.0008918121368504117,10.325421050190426,0.0008918121368504117,3.097254
Gaia DR3 2836510961942677376,\N,\N,340.849,22.138349954479125,50.62147840267477,0.023238137,390.10797,390.1012455182109,2.2918930333015544,1.2367415,13.353374,15.254945,12.057131,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.875048122991842,0.000996829379166897,10.578805122991842,0.000996829379166897,3.197814
Gaia DR3 6490470881687779968,HIP 115123,219764,349.772,-60.52085491449015,50.622796569357625,0.018246438,102.88705,-93.3655965907071,-43.22741300179678,1.0515261,8.482868,9.13658,7.706968,4399.5527,4395.743,4400.966,4.6391,4.6349,4.6418,0.3397,0.3232,0.3499,19.7468,19.724,19.7663,7.004598666684491,0.0007826837134627951,6.228698666684491,0.0007826837134627951,1.429612
Gaia DR3 4269094967139156736,\N,\N,287.165,3.796857603407455,50.62726394795403,2.2225797,23.764769,-23.43188673643416,3.963699163983539,2.8473456,19.941195,21.167246,18.28892,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.46311728710075,0.09539078832058578,16.81084228710075,0.09539078832058401,2.878326
Gaia DR3 1827242816176111360,\N,189733B,300.179,22.70836517069796,50.629105537293405,0.013575751,254.28584,-12.19302892006514,-253.99335006117343,1.1670455,13.194603,14.907548,11.942142,3109.0151,3108.7935,3109.2542,5.0297,5.0294,5.03,-0.133,-0.134,-0.132,19.6826,19.674,19.6921,11.716604273942977,0.0005822613125134879,10.464143273942977,0.0005822613125134879,2.965406
Gaia DR3 6189329043571426944,HIP 65669,\N,201.974,-26.950893753633324,50.636091716112496,0.026273666,225.36302,-197.5324987250333,-108.48689397400896,1.4286926,10.837475,12.009733,9.762084,3530.4736,3513.2256,3537.0598,4.7804,4.7253,4.7881,-0.2153,-0.3925,-0.1586,19.6884,19.5585,19.8531,9.359775889111644,0.0011267170115685232,8.284384889111644,0.0011267170115685232,2.247649
Gaia DR3 271438845031711104,\N,\N,63.2898,50.52751894158117,50.64460863704885,0.07282268,432.3299,-394.8683705998553,-176.03440103351113,1.147007,13.245806,14.576517,11.674871,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.76847209706946,0.0031223965126363495,10.197537097069457,0.0031223965126363495,2.901646
