designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
Gaia DR3 5601266725623628416,119.80877232832216,-26.624981999901944,45.941013105481034,2.2736187,11.208534,-10.310220398855996,4.39665715297006,2.2290556,20.405987,20.602186,19.031914,,,,,,,,,,,,
Gaia DR3 6025146733201615616,246.0683856455975,-32.20398349011275,59.00920281664904,0.12383989,187.56749,-25.808624914830517,-185.78341155850114,1.5458227,12.99128,14.183434,11.0104475,,,,,,,,,,,,
Gaia DR3 4110023156763233408,261.8107667727851,-25.162126124890616,50.74583204103073,0.02300992,620.80884,426.3363921344734,-451.26591814316674,0.8484022,12.098162,13.62252,10.892227,,,,,,,,,,,,
Gaia DR3 4687511776265158400,17.33022266574235,-72.20977962341956,51.887331413964915,0.024834324,730.1682,583.3363090751606,439.16328980562065,1.6984696,11.862555,13.115418,10.717454,3335.7856,3277.3005,3375.0059,4.6535,4.4102,4.8671,-0.8181,-1.1335,-0.4755,19.2564,19.1559,19.3383
Gaia DR3 409824168780424832,24.588466983866212,57.23095397492771,75.88558947033205,0.021603774,398.10037,-194.9316542782594,-347.11029477420243,1.1373943,10.8970585,12.2141485,9.759813,3414.948,3414.7585,3415.1035,4.9172,4.9146,4.9179,-0.2848,-0.286,-0.2839,13.1682,13.1519,13.188
Gaia DR3 1349047857580994560,265.9832423101327,43.37593023818892,104.91474639894832,0.017698266,603.28687,10.337355188418133,-603.1982960565199,1.088793,9.450096,10.72628,8.328486,3275.029,3214.848,3405.4338,4.3702,4.1604,4.6636,-0.5853,-0.8297,-0.2619,9.5186,9.4768,9.5525
Gaia DR3 1348028919540189056,259.9713259724025,41.710116980312826,81.73942443475299,0.028161045,877.17737,284.0635718898534,-829.9084340146477,1.2525797,10.346038,11.641499,9.217388,,,,,,,,,,,,
Gaia DR3 2644439955745152512,353.5094798297434,0.17524273262485965,71.23393039944308,0.022930454,1365.8391,-993.091286898187,-937.702601927091,1.1814288,10.176725,11.397374,9.073014,3277.7864,3277.153,3279.0588,4.247,4.2451,4.2515,-0.7789,-0.7808,-0.7742,14.0407,14.035,14.0486
Gaia DR3 2653762573103102592,339.04061610660756,-0.844401954555088,60.38361557182072,0.040953923,632.789,55.90374034299936,-630.3147782296967,1.7432048,9.287677,10.250301,8.28736,,,,,,,,,,,,
Gaia DR3 1350714133093019904,269.4622611288724,46.59121608783237,71.49516298997698,0.015178036,578.33594,-15.069704345036971,578.139595462519,1.1434925,10.570074,11.951392,9.411464,3145.5625,3136.4148,3276.3958,4.1782,4.1437,4.5533,-0.7534,-0.7884,-0.3165,13.9707,13.8972,14.0024
Gaia DR3 2635476908753563008,346.62652162764437,-5.043528319429532,80.21231612635748,0.07160574,1046.825,930.7875225817781,-479.0375409528857,1.0505682,15.622554,19.005802,14.103951,,,,,,,,,,,,
Gaia DR3 2640434056928150400,353.7970694377148,-2.3927993943668993,139.33889353237683,0.04413923,1148.3746,781.4186685195082,-841.5160515945944,1.1472371,12.623748,14.952096,11.245876,2863.0981,2853.9102,2869.5166,5.0978,5.0194,5.1341,-0.469,-0.5506,-0.4192,7.1788,7.1402,7.66
Gaia DR3 2636589099125426816,345.46652895143507,-3.8496726123309766,61.834078502615135,0.4862836,455.92105,402.75379241293274,-213.66655565116488,18.149633,7.207799,7.6892147,6.561755,4905.6895,4902.0444,4909.0083,4.5783,4.5707,4.588,-0.1604,-0.171,-0.1497,15.667,15.4024,15.8758
Gaia DR3 5934097210481810432,248.3305162924753,-52.133851689110905,74.12734282117357,0.029699482,404.67554,-201.84868457801554,-350.7412134619028,0.9862245,11.115624,12.581364,9.931381,3074.9802,3069.932,3170.625,4.2471,4.2285,4.5714,-0.79,-0.8119,-0.4135,13.4583,13.3444,13.5047
Gaia DR3 4535928365908540416,280.2931336884971,24.787728362716255,100.68500426698174,0.021461897,512.7862,505.34431691358935,87.04490459992638,1.1585051,10.725493,12.539735,9.44154,,,,,,,,,,,,
Gaia DR3 4535928365908541440,280.2932736323553,24.789034718675914,100.5552800669169,0.030998288,501.9445,498.68294703980746,57.12772498923583,1.1926155,12.936422,15.119807,11.565019,2899.0293,2898.7349,2899.4258,5.1052,5.1045,5.1055,-0.1436,-0.145,-0.1413,9.9318,9.9275,9.945
Gaia DR3 230171768457140736,59.3320361570653,41.12839689730314,70.50773123988075,0.060774513,205.86035,-204.36787886194676,-24.743805798198984,1.2989372,14.638093,17.261324,13.211935,,,,,,,,,,,,
Gaia DR3 230409022449384576,61.07500644178975,41.459272670029364,61.69441129836641,0.35308838,396.60458,-45.792252428526,-393.95211257859995,1.0845767,19.231627,21.102577,17.697826,,,,,,,,,,,,
Gaia DR3 5975663354131618304,259.75125274377365,-34.997795092684065,138.0662741149332,0.028331729,1151.8684,1131.5170733698837,-215.5688956960665,0.95609975,9.386162,10.588366,8.294535,3313.4404,3311.033,3349.5007,4.2748,4.2691,4.3725,-1.2929,-1.2981,-1.202,7.2425,7.2328,7.261
Gaia DR3 4375233191015944192,261.43588748671016,2.1061577628793846,129.64588200281264,0.017464284,1319.2341,-580.3245900689788,-1184.7371121385918,0.9475162,6.934473,7.7547555,6.0471244,,,,,,,,,,,,
Gaia DR3 4068964776929369216,266.7607267818854,-22.443679511435278,44.79923866677388,2.0367167,28.317667,-26.804744588837604,9.132136210394373,1.2952935,19.927204,20.008133,18.02136,,,,,,,,,,,,
Gaia DR3 2034581091118259328,296.60213388303396,32.015321302930666,71.71549886049584,0.01586321,607.8034,464.78953303239547,-391.6575760290797,1.0425277,9.308386,10.368759,8.285472,3611.2732,3564.6604,3670.5076,4.5886,4.5355,4.6307,-0.3456,-0.4203,-0.2281,13.913,13.8255,14.0084
Gaia DR3 2034581091125010048,296.6034533155343,32.014198194880414,71.68362711449726,0.036504395,638.0516,483.0680902837691,-416.83935295213826,1.0308007,10.13141,11.376615,9.02127,3265.3186,3263.6428,3282.1096,3.9591,3.9565,4.0026,-1.2982,-1.3011,-1.2495,13.9691,13.9187,14.1049
Gaia DR3 2034628782438989440,296.45935966410707,32.38800766266751,72.69998812663229,0.014016836,441.13638,394.29341851204623,197.82320018400253,0.88087445,9.986136,11.092315,8.941459,,,,,,,,,,,,
Gaia DR3 6160315989731008768,189.34138798225726,-32.01211771374125,56.77925796998184,0.17520134,493.0904,229.46082615490084,-436.44685636167014,8.802503,13.357776,15.213121,12.072696,,,,,,,,,,,,
Gaia DR3 6158476403698590464,187.50493405910916,-34.191273130804056,52.55579188403275,0.26315427,498.07776,-417.0024445001748,-272.37919653471147,6.9432707,12.555713,14.39219,11.251435,,,,,,,,,,,,
Gaia DR3 6160573275451466752,191.62349103261755,-31.660402573466524,86.81704226710433,1.4892788,562.3666,-14.16300502088486,-562.1881840037391,1.2852566,20.674969,21.552042,18.931875,,,,,,,,,,,,
Gaia DR3 540024624884241792,8.791751153790054,76.46524576062326,50.510391868446604,0.040806442,502.5759,501.50720871080733,32.75749932059383,1.1641374,15.420662,18.088268,13.994974,,,,,,,,,,,,
Gaia DR3 540136568911394432,5.86574408052994,77.19097437528674,52.28966656018806,0.019393332,838.7578,-836.8946036177209,55.87527847809705,1.3219221,12.831436,14.42881,11.610032,3014.2888,3013.8933,3017.6184,4.4896,4.4883,4.5036,-0.7711,-0.7729,-0.7518,19.1579,19.132,19.2231
Gaia DR3 540136568911394944,5.853328308291732,77.18949370674841,52.26920080385856,0.0117955925,838.6441,-837.4275392665952,45.15536907999602,1.0061883,10.425796,11.551885,9.372041,3591.5615,3591.1455,3592.439,4.7541,4.753,4.7558,-0.0266,-0.0313,-0.0191,19.0837,19.0728,19.0928
Gaia DR3 4287391355960491520,280.9179258416649,9.263891885956589,54.41926724405184,1.5273448,25.633818,-25.535814741819433,2.2393646689119953,1.8543912,19.674623,19.970554,18.710936,,,,,,,,,,,,
Gaia DR3 4287343286679355136,281.3303974047956,8.921855881195482,47.4282561983967,2.6060166,15.777396,-13.847940175068223,7.560474395425089,1.8757858,20.335432,20.864882,18.740423,,,,,,,,,,,,
Gaia DR3 4468009917744160000,270.1111446302847,1.58076369973362,128.05461654386062,0.5101415,425.79,183.73364597497817,-384.1081520264992,1.183293,19.549429,21.612446,17.875895,,,,,,,,,,,,
Gaia DR3 1058284412796260480,177.7183379080014,68.52092072445353,58.513040459652075,0.021830898,47.24521,23.395906689234998,-41.04559835046552,0.98832947,15.127092,15.340309,14.7589855,,,,,,,,,,,,
Gaia DR3 1060313492785021312,167.1253467444646,68.50376157185613,61.8066507263611,0.13210705,309.40134,-237.19723631087513,-198.662148488829,1.059557,18.119125,21.243092,16.546648,,,,,,,,,,,,
Gaia DR3 1045525233191254784,153.14209679387085,57.06123755178822,99.55846603469661,0.03768391,634.6417,-344.07587513432173,-533.2746855098014,0.99463063,10.524281,11.981507,9.335442,,,,,,,,,,,,
Gaia DR3 1050678712910407424,146.99374866155557,60.2559353908449,51.84655952630618,0.021009443,896.54596,-870.9676476674049,-212.62643252173643,1.4036717,11.781209,12.979146,10.694644,3322.207,3321.9333,3323.608,4.3871,4.3853,4.3885,-1.2921,-1.2926,-1.29,19.2897,19.2646,19.3619
Gaia DR3 1051547052218220160,149.0331749118223,62.78586947842925,95.04771290601064,0.015691645,657.8291,-303.9218502410663,-583.4128868434314,0.98848855,8.231167,9.188957,7.261147,3761.3489,3750.573,3782.9622,4.5757,4.5591,4.5964,-0.3153,-0.4168,-0.126,10.5193,10.4967,10.5531
Gaia DR3 1056860923195191936,179.45874784377168,66.56193013560468,57.02006832111263,0.020587677,128.61252,109.33216829658735,-67.73223096585087,1.4251425,13.395333,15.291466,12.100451,3034.29,3033.6638,3035.0298,5.0589,5.0572,5.0595,-0.1411,-0.1436,-0.1356,17.4695,17.4524,17.5194
Gaia DR3 1047188004010109440,155.69404379107607,58.426001218083066,53.96573860912826,0.15774563,1095.1034,-810.1479268676051,-736.8254533705203,1.0162959,18.264547,21.144558,16.714872,,,,,,,,,,,,
Gaia DR3 1057318835428596096,169.9881036824331,65.84729793562252,110.23053640673568,0.016632896,2952.3298,-2946.717969616033,181.94739529449873,1.0957419,8.527628,9.497674,7.546079,3550.6685,3518.1956,3555.545,4.4305,4.3215,4.4482,-0.8166,-0.9418,-0.793,9.0828,9.0703,9.1182
Gaia DR3 1052520154368111872,155.79074604413694,63.46251155739832,62.73242175911836,0.017548377,373.1768,299.94113225819325,222.02754419393898,0.9853211,14.59287,14.795179,14.235705,,,,,,,,,,,,
Gaia DR3 1062935140823485184,143.80605218154264,61.24376890113279,50.38780673868764,0.022578789,123.908165,117.51480195197615,39.28745704501166,1.3771206,10.960022,12.166856,9.866559,3261.4595,3249.2625,3355.0032,4.1733,4.1401,4.4439,-0.9036,-0.9382,-0.6024,19.8928,19.7579,20.1016
Gaia DR3 3330473222213987072,95.78454797036525,10.301540159752854,50.798936557176354,1.5530355,19.5127,19.344959498064643,2.553025481383685,1.2027366,20.010263,20.634922,18.420912,,,,,,,,,,,,
Gaia DR3 3331979901042416512,94.11128944061781,12.272992041846027,51.051817618826355,0.096936114,204.02615,82.77514649355062,186.48042272707457,0.9790633,4.9164104,5.1468368,4.554791,6455.563,6453.8164,6457.346,4.1404,4.1373,4.1439,-0.6123,-0.6301,-0.5941,19.5807,19.5413,19.6233
Gaia DR3 1589250088362827776,228.7472256453729,48.8013123316322,101.96447580239942,0.2567181,1739.2717,-938.0438885103149,1464.629577793265,1.2034444,19.241777,21.351543,17.604332,,,,,,,,,,,,
Gaia DR3 1590096093840214272,221.50611085291297,46.55503194432946,58.632858142640025,0.11351581,647.7677,496.8795854243917,-415.5883225621925,9.284537,13.230633,15.009722,11.96438,,,,,,,,,,,,
Gaia DR3 1595170236922937728,233.51466659726952,51.368562240881666,60.838327194513695,0.02086014,335.5855,-193.97400278965918,273.84615053740333,1.2885292,12.466846,14.210883,11.202553,3106.3896,3102.8972,3111.122,4.9064,4.8587,4.9386,-0.0759,-0.1408,-0.0113,16.4828,16.3912,17.0887
Gaia DR3 1595520568815311744,230.25475595170715,50.8888976494205,62.04260244121587,0.06017663,181.4114,54.19129820415598,-173.12827844903816,0.9977953,16.354753,19.777534,14.817156,,,,,,,,,,,,
Gaia DR3 1586968533013974528,225.23315891676822,45.42719495066728,85.4272212919698,0.06552934,409.01892,258.2474485644709,317.1824752519801,1.7401166,11.717453,,,,,,,,,,,,,,
Gaia DR3 1586968533015434624,225.23295712928606,45.427733172802014,85.4119444807103,0.025513936,398.2201,225.06452605183537,328.51971521890596,1.461455,8.467483,9.381575,7.5088906,3601.6807,3600.7612,3611.049,4.2047,4.201,4.2381,-1.0276,-1.0325,-0.9853,11.7023,11.693,11.7117
Gaia DR3 1587576253706543232,228.15665054327465,45.73119308728785,52.58638573372806,0.48813304,513.63635,-385.9275906706963,338.94279743275206,30.10293,12.280228,13.603132,10.715795,,,,,,,,,,,,
Gaia DR3 1584088431025057792,185.7438361631177,64.03248298122433,54.44735322749599,0.019417007,769.7052,-673.1157390294371,373.31127424004893,1.4072167,10.552364,11.82523,9.429114,3243.4312,3242.58,3246.3918,4.1747,4.1722,4.1817,-0.6699,-0.6727,-0.6608,18.3882,18.3764,18.4476
Gaia DR3 1603267143629157120,233.8350485767822,60.086268676908446,51.222192287747625,0.017109105,236.73474,171.9239039167985,-162.743687938706,0.96859026,8.033153,8.606881,7.3146935,4533.7534,4527.113,4536.42,4.5525,4.5466,4.5553,-0.068,-0.0933,-0.0559,19.5548,19.5194,19.652
Gaia DR3 1603272950424941440,233.85853604492914,60.08470833271646,51.346175446970754,0.019286886,236.99748,171.10191876043388,-163.98762912385047,1.3563973,12.155627,13.711635,10.935013,3015.1462,3014.4526,3018.0493,4.2075,4.2046,4.2179,-0.8112,-0.8148,-0.7982,19.4821,19.4707,19.4994
Gaia DR3 1603611493015735296,218.05659204654648,49.651165748848456,54.7859169647383,0.018197976,592.9044,-583.044327986783,-107.67989605095423,1.2388139,12.065017,13.528711,10.875188,3170.2317,3169.9114,3172.2913,4.3883,4.3874,4.392,-1.0326,-1.0332,-1.0306,18.2116,18.1849,18.2299
Gaia DR3 1604859408265509632,216.29652899703083,51.829621790878264,68.81207229565997,0.032209482,469.65228,-239.50352517899242,-403.9942177359614,1.1535584,10.498154,11.779347,9.372881,3254.2715,3250.2883,3308.4346,4.0539,4.0474,4.2341,-1.2485,-1.2551,-1.0604,14.5684,14.4701,14.7735
Gaia DR3 1604859511344724864,216.2974561533579,51.84896726025888,69.06857806595082,0.15788093,464.15347,-235.96991928915273,-399.6956968159237,3.3838544,3.9172292,4.176286,3.4793646,6135.789,6133.6875,6137.945,4.0455,4.0433,4.0477,-0.4476,-0.461,-0.4333,14.502,14.4613,14.5482
Gaia DR3 1604901876901703168,215.76332804586107,51.776004628617116,57.80177710375905,0.0591272,410.85904,362.7204844260101,192.97412393889368,1.2084377,15.866691,19.006048,14.382558,,,,,,,,,,,,
Gaia DR3 1605198298364601088,218.36887175001752,52.909892945555704,75.56887569382528,0.01506916,313.24045,-191.4568767283299,247.9190111250067,0.9579763,6.918849,7.448139,6.234747,4666.703,4658.9824,4668.9297,4.5354,4.5293,4.5371,-0.1233,-0.2083,-0.0972,13.206,13.1261,13.2266
Gaia DR3 2080285727861817088,297.79001858504904,46.48457360658962,83.49395957331558,0.017237656,322.75797,183.24203432496074,265.6973256271691,0.9934534,11.543919,13.152397,10.316981,,,,,,,,,,,,
Gaia DR3 5835498883232034816,242.4272238506283,-56.44366680941792,67.44689289916005,0.01899591,360.09918,-135.1053892272478,333.7932969424783,0.83193874,6.866891,7.3064423,6.2525907,4986.093,4981.5044,5002.2715,4.5483,4.5433,4.5633,-0.3246,-0.3725,-0.2165,14.7864,14.7372,14.8259
Gaia DR3 3007559370624135424,94.83643288357699,-6.658919729456425,59.48382326635525,0.023434995,625.969,-36.072017812113195,-624.9288157006747,1.3307215,11.86227,13.29651,10.687355,,,,,,,,,,,,
Gaia DR3 3011223668834627328,88.67903537720267,-10.589940613821533,65.40972622036443,0.023127515,165.76367,-64.17766791295958,-152.83592445437642,1.0526699,14.851106,15.063052,14.489493,,,,,,,,,,,,
Gaia DR3 3013672487388307456,83.84028163560048,-9.519503846133949,52.23546818908399,0.061374318,414.47668,344.4495434066216,-230.5329267224955,1.0788076,15.776872,18.737116,14.309971,,,,,,,,,,,,
Gaia DR3 6748283784056800384,299.1564058280886,-31.335176843971848,51.157313812842865,0.025003806,410.43213,409.2186102031583,31.538107780561567,0.99363804,8.074735,8.631279,7.3687263,4570.5166,4559.585,4584.315,4.5503,4.5461,4.5546,-0.372,-0.4041,-0.3267,19.5451,19.5253,19.6225
Gaia DR3 6747926786376161536,295.96569928530664,-32.40297314008056,57.826542830795674,0.020566432,416.2331,-24.45699525656009,-415.51394527822066,1.2189175,10.681555,11.926144,9.574714,3245.1357,3230.0068,3318.8655,4.1757,4.1277,4.4134,-0.8538,-0.9085,-0.5903,17.2925,17.2361,17.3824
Gaia DR3 6749419923164242816,302.7351163460641,-30.219616097171418,61.69348763255287,0.032288823,422.37625,-340.8664867908077,-249.42282237833922,1.0352294,12.258787,12.2149935,12.370263,,,,,,,,,,,,
Gaia DR3 6748796362632835968,301.9517201506811,-31.761411986293716,68.08475062300936,0.028385121,803.93335,287.37637893574384,-750.8153231639955,1.2372748,11.0793705,12.4598055,9.92232,3211.8826,3211.5544,3212.722,4.2285,4.2275,4.2297,-1.1328,-1.1333,-1.1319,14.678,14.6668,14.7093
Gaia DR3 6748796396992580352,301.938875576301,-31.757340631687637,68.11609120046371,0.03303321,805.10675,283.1069525244838,-753.6891632177479,1.1179513,11.1300335,12.727369,9.901586,3002.0583,3000.2742,3010.5232,4.0637,4.0577,4.0863,-0.7698,-0.7768,-0.7452,14.6696,14.6372,14.7745
Gaia DR3 1359938520253565952,255.65248712127018,47.08567289069349,54.73589758953965,0.01757417,862.4939,123.27372853768199,853.6388701963417,1.0363173,6.5836673,6.948551,6.0435534,5419.562,5413.5884,5433.024,4.482,4.4678,4.5103,-0.0411,-0.0832,0.018,18.2582,18.2097,18.296
Gaia DR3 1355264565043431040,257.3834721191679,43.680105808986085,131.59960903219002,0.42845705,430.80872,332.03214754852814,-274.50099472651857,23.181572,10.453175,12.083977,9.2067175,,,,,,,,,,,,
Gaia DR3 2028065934962124928,296.4398117493424,27.120218288513406,93.87490923219482,0.03245455,1220.4735,-1.5169324277045462,-1220.4725223817613,1.5535579,12.005642,13.702,10.708519,3108.3513,3107.9504,3108.6687,5.0505,5.05,5.0508,-0.2015,-0.2029,-0.1995,10.6482,10.6438,10.6539
Gaia DR3 2028065934962125184,296.43919605904483,27.119906562885127,93.87899660952739,0.029522007,1225.4344,-46.14979485756217,-1224.5651968065006,1.3926862,11.477593,13.081358,10.221205,3098.6008,3097.958,3102.2332,4.5476,4.5454,4.5684,-0.8939,-0.8998,-0.8567,10.623,10.6073,10.6729
Gaia DR3 2995725777563537792,89.10103276512667,-14.16708077541103,66.85733766272052,0.17594825,145.26779,-41.4740727699853,139.22152520681215,4.160437,3.635856,3.8544617,3.3150194,6887.405,6871.045,6897.947,4.1654,4.1473,4.219,0.0758,-0.0077,0.1354,14.8215,14.6756,14.9717
Gaia DR3 1861292045585165056,306.23674162272624,29.811484435321553,39.3688214737397,3.9573545,24.856419,2.605305304471666,24.719505112275584,1.1489922,20.806213,21.325937,18.998268,,,,,,,,,,,,
Gaia DR3 4510987662629223424,282.96221674804065,16.581141262023806,65.75904911941527,0.015894087,532.15765,-225.9062601954777,-481.82791874579095,0.9545572,9.381406,10.354258,8.403883,3781.716,3780.942,3783.176,4.713,4.7086,4.7145,-0.093,-0.0968,-0.0844,15.1941,15.1843,15.292
Gaia DR3 353610331133759744,35.5628493353625,45.70035456975228,59.95022590124773,0.038562153,336.98767,336.766100265508,12.217979589807278,1.3524505,12.863563,14.55412,11.620396,3136.2788,3135.9963,3136.544,5.0511,5.0505,5.0515,-0.2393,-0.2408,-0.2376,16.5743,16.5614,16.5937
Gaia DR3 354077348697687424,35.56244783524825,47.880213287675296,83.66062193439063,0.026224768,220.07005,216.13395538312858,41.43599227073439,1.0825739,8.636086,9.628431,7.647108,3731.8298,3718.1858,3748.451,4.5866,4.5713,4.61,-0.2263,-0.3798,-0.131,11.9665,11.9209,12.1744
Gaia DR3 4327580052130121728,251.34039587353647,-13.334776311065896,88.69700701248088,0.12102614,886.00385,-362.2804927468534,-808.5515822721368,1.002837,17.20559,20.617926,15.647962,,,,,,,,,,,,
Gaia DR3 4145870293808914688,271.88396508794,-15.964616826018132,125.45085476530886,0.030566534,709.112,-618.4062023048978,-347.00667271540146,0.9193124,11.863026,13.779869,10.560308,,,,,,,,,,,,
Gaia DR3 6412595290592307840,330.8724078795965,-56.79725466122902,274.8431415216296,0.09561499,4708.149,3966.6605387484133,-2536.1919868044724,1.1482686,4.322904,4.9079766,3.610557,4560.303,4539.915,4569.0063,4.5249,4.5146,4.5287,-0.2973,-0.3569,-0.2745,3.6481,3.6389,3.6698
Gaia DR3 6412596012146801152,331.07645259656397,-56.79381206688221,270.6580324694526,0.6895573,4684.1646,3981.97666296105,-2466.8318147663504,4.2955413,18.030664,21.142073,16.060108,,,,,,,,,,,,
Gaia DR3 6415630939116638464,292.7596556224023,-73.61878815166652,51.68686354038926,0.09207975,286.51828,243.18984789713483,-151.49725002506642,7.1914783,12.058917,13.054745,10.778108,3249.5247,3239.4915,3255.6387,4.8943,4.8609,4.9107,0.0387,-0.0344,0.0551,19.5885,19.5047,19.7112
Gaia DR3 5826168461855385472,238.7838064740902,-63.43251144584002,80.48541193436336,0.21874149,442.78693,-187.36581928502997,-401.1911000240785,2.856078,2.784391,3.1869626,2.5581625,,,,,,,,,,,,
Gaia DR3 1821614828476009344,298.52862832791914,18.818112679551167,54.73497642459929,3.2616632,11.715346,0.8793541592269085,-11.682297999953315,1.6256008,20.418549,,,,,,,,,,,,,,
Gaia DR3 1821708351374312064,301.02411840852204,17.068323509168412,56.26925138931947,0.043279313,571.06244,-387.47184414758806,-419.49716806441717,0.89257395,5.645246,5.9465437,5.1780386,5852.927,5851.385,5854.177,4.3674,4.3664,4.3687,-0.1244,-0.1359,-0.1159,17.7486,17.7079,17.7648
Gaia DR3 4270814637616488064,274.96183629691126,-1.938612759804832,52.396292205290564,0.0171099,0.42803693,-0.4140637404226508,-0.10847507667730025,0.91285527,9.063088,9.87645,8.182725,,,,,,,,,,,,
Gaia DR3 4270446404294208000,277.46912967839614,-1.8189624863394651,53.15862953107903,0.02947551,258.87802,172.0630580035004,-193.4221579337165,0.9485943,7.6835327,8.252808,6.969098,4658.3945,4657.663,4659.0796,4.5426,4.5415,4.5436,0.216,0.2089,0.2231,18.7931,18.7811,18.8049
Gaia DR3 1405343643196929536,248.75733560704234,43.29208824427913,68.9911960837904,0.016140647,377.14383,226.1120750365478,-301.84563644337607,0.9618807,14.716221,14.947363,14.326541,,,,,,,,,,,,
Gaia DR3 1408029436569383296,254.42503416828447,47.36330765899741,55.71826050233643,0.015888423,296.94144,-139.5752146579375,262.09344938628794,1.0103137,7.6223183,8.144996,6.942493,4738.4966,4735.311,4741.0493,4.5744,4.5734,4.5779,0.1191,0.108,0.1342,17.9064,17.8831,17.9293
Gaia DR3 1408029509583934464,254.47248277202303,47.36853477385246,55.77139380522056,0.017327528,301.44095,-138.69423110535388,267.6388533201246,1.4846379,10.41861,11.526557,9.33541,,,,,,,,,,,,
Gaia DR3 1408029509584967168,254.4706217667203,47.36789357483239,55.75075260059889,0.016396886,308.70334,-145.6694269361234,272.1730647940249,1.0309705,7.5214434,8.027796,6.8532863,4736.827,4735.9795,4737.5835,4.5394,4.5388,4.5399,-0.1798,-0.1845,-0.1756,17.9319,17.9258,17.9371
Gaia DR3 6733860940302404864,279.2438702346663,-35.1226398855391,52.487828028764746,0.06125244,264.983,76.69904945367779,-253.63998040416536,0.85121095,16.14279,19.356163,14.650265,,,,,,,,,,,,
Gaia DR3 567659818855055488,50.351214978167995,79.9685443981029,71.65856556711978,0.013828526,501.04474,410.0899489670118,287.87506822568264,1.0171734,10.243402,11.441199,9.157168,3222.7449,3222.3345,3223.0933,4.0307,4.0288,4.0322,-1.1117,-1.1138,-1.11,13.9555,13.953,13.9582
Gaia DR3 569821974111727744,63.51645882603903,82.25759093058488,61.302681246955366,0.016964179,621.4291,252.21205087857277,-567.9464843246551,1.1888906,13.526007,15.505485,12.213501,3000.91,3000.5903,3001.124,5.0862,5.0858,5.0865,-0.1957,-0.1971,-0.1942,16.2819,16.2754,16.2886
Gaia DR3 573273684709125504,19.92451075024575,84.16122554058276,69.21243099560381,0.017218182,1090.9684,-981.8531464972533,475.57996921447636,1.1719855,13.098176,15.055703,11.792771,3009.7515,3009.35,3012.3154,5.0634,5.0613,5.0638,-0.1272,-0.1291,-0.1231,14.43,14.4189,14.5701
Gaia DR3 6553614253923452800,346.5039166796005,-35.8471642082214,304.1353692001036,0.01999573,6895.5312,6765.995136250774,1330.2852747179845,0.9320045,6.5220323,7.5897913,5.491506,3376.0845,3366.0298,3392.1506,4.1558,4.1178,4.1961,-0.9754,-1.0214,-0.9415,3.2877,3.2867,3.2888
Gaia DR3 6558208838138808576,329.42143201446856,-51.00786556105539,67.27427994438214,0.020496737,381.53168,-35.32383978408129,-379.89292740082504,1.1317863,9.406731,10.701269,8.272028,,,,,,,,,,,,
Gaia DR3 6558209044297239424,329.40949351204483,-51.01052234722859,67.3023587798894,0.019673504,400.1393,-46.204223202653566,-397.46274084033706,1.0203202,14.51622,14.718405,14.137174,,,,,,,,,,,,
Gaia DR3 6554995893362365952,348.7598304428063,-35.472806727469305,61.4795231758539,0.03323884,311.4876,263.85019211578685,165.55244104388208,1.1708032,12.124433,13.711991,10.904991,3011.1992,3010.877,3012.0706,4.3451,4.344,4.348,-0.7839,-0.7849,-0.7796,16.2886,16.2767,16.3069
Gaia DR3 6558741070485093632,325.48453503023603,-51.3152290256044,63.66473585848063,0.7291768,752.6157,705.7791075293267,-261.35464436825816,1.1609349,,,18.6281,,,,,,,,,,,,
Gaia DR3 6561146458331160320,328.6866968776705,-46.99435689427491,64.38810095199459,0.022681018,486.08194,-320.6808938602804,-365.2936050780172,1.2973901,10.9563,12.209866,9.844917,,,,,,,,,,,,
Gaia DR3 6265453524968112640,233.73300367948724,-14.315148845721595,91.42155251977951,0.111615576,976.3471,-918.8055661272465,-330.22722596645525,0.9412346,15.747602,19.352924,14.206914,,,,,,,,,,,,
Gaia DR3 6265472113586221696,234.2422080286334,-14.136617153353082,71.46559757077088,0.036207017,773.3114,-449.25950057716625,-629.4254580170954,1.2846673,11.369082,12.951335,10.139579,,,,,,,,,,,,
Gaia DR3 5802998414627069696,267.1169966232858,-74.462112650771,51.90096481855194,0.01693936,141.35023,-8.908575571059918,-141.06921864909344,1.1483929,11.694767,13.041399,10.548792,3231.2607,3230.8545,3234.5156,4.2603,4.2588,4.2681,-1.1557,-1.1569,-1.1486,19.2564,19.2095,19.2911
Gaia DR3 5802998414627070080,267.1154248644766,-74.46618671420113,51.892571648834526,0.018210068,145.67671,-7.213752997699779,-145.49799877924113,1.1437012,11.3912,12.689291,10.264239,,,,,,,,,,,,
Gaia DR3 5344026286547761664,176.9689952882439,-55.06914073247352,53.431425364861575,0.015067582,192.39961,40.869499549910444,188.00876696954444,1.0049139,12.467741,13.954882,11.274594,3064.14,3060.0464,3077.4019,4.434,4.4215,4.463,-0.8319,-0.8479,-0.7885,18.7437,18.7079,19.0655
